image,height,angle-top,angle-thigh,angle-leg,angle-foot,velocity-top-x,velocity-top-z,ang-velocity-top,ang-velocity-thigh,ang-velocity-leg,ang-velocity-foot
dataset/hopper-10.jpeg,1.0048226530302957,0.2034613143957065,-0.1195108477802595,-1.0963890638659404,-0.40690437457051654,1.8200868100054797,-1.7398013877124456,1.3293675573740547,1.250661593009486,-2.0390680199586146,-1.1646801485259128
dataset/hopper-11.jpeg,1.2323044266622583,-0.00924169320229763,0.001921783580610398,-0.0795944494541978,0.4359155973043772,0.7979458011423518,0.4073109801913882,0.7640453181139484,-0.013763803926563829,-0.997856500051191,8.133841510616302
dataset/hopper-12.jpeg,1.280129814677807,0.037112084243081954,0.0033411320947438505,-0.18395471542691072,0.807323310845524,0.7255104840470477,0.3940347591420515,0.40415532555300443,0.24108711450789344,-1.6320170757748693,-0.17590867171914412
dataset/hopper-13.jpeg,1.276607494852374,-0.054691504801060165,-0.12202574225576128,-0.31625221609189874,0.7872664706989085,0.6022423320204828,-0.4884774170361127,-1.6230641509541888,-2.430919209898963,-1.100069315459139,-0.02309497643392272
dataset/hopper-14.jpeg,1.2062306812408616,-0.12069806771120183,-0.2939187608900282,-0.30822107282538885,0.7884471535887071,0.7992848673320894,-1.2848786494830007,-0.2836420283539281,-1.6171944630581183,0.28548267058979937,0.00786538093302819
dataset/hopper-15.jpeg,1.1124525825284353,-0.11795027698283693,-0.3819759119096627,-0.34421273654471884,0.7870860388426586,1.5661278573410384,-0.9467271164970302,0.25830475251901164,-0.46966815133228884,-1.8047003211491965,-0.13505289073633917
dataset/hopper-16.jpeg,1.0337067736384913,-0.06605671611972068,-0.3429910533643698,-0.5661811792232212,0.7212582845868134,1.6031649668315469,-0.3817170605504475,0.9255135313932793,0.31830390340905906,-2.0513557296541576,-0.5437793695079745
dataset/hopper-17.jpeg,1.0680218211678398,0.01198518956061329,-0.3055345989457239,-0.693353258156195,0.47617138663538033,1.8134699983271054,1.141152700778954,1.0510165338880466,0.36437959573372014,-0.241832625589366,-5.5851078481588186
dataset/hopper-18.jpeg,1.150576818472738,0.08328645619947131,-0.2685322781660762,-0.7081751970557981,0.06445659423334386,1.6194043668041471,0.7302906073831956,-0.21203042422830726,-0.2262615840536757,-0.7849877307987012,-5.108950260565765
dataset/hopper-19.jpeg,1.1749546514947695,0.10457534296970997,-0.2402110162312182,-0.7792307043596908,-0.24129517572850215,1.5519499528812162,-0.12472745580178933,0.09598177769936675,0.5047894098935521,-1.462245672669303,-3.5785995738745418
dataset/hopper-20.jpeg,1.1285359125441417,0.14274355598937152,-0.15637873517978998,-0.9272520034434175,-0.39262055290054665,1.5750659084985188,-0.9999248305386014,0.8811279374835849,1.4517227963026036,-1.8434769986277881,-1.132460220323452
dataset/hopper-21.jpeg,0.999718836510045,0.16515073053988868,-0.14406346111061108,-1.142184294403972,-0.35282609862367237,1.1950581479128364,-2.189752977352314,-1.4207307932807218,-1.236539373944058,-4.920929652018149,0.10437121380086456
dataset/hopper-22.jpeg,0.7859048050247649,0.11370729233270635,-0.22453322862783626,-1.4968667164985225,-0.23258135443773745,1.0321706681755785,-3.1786604584997806,-0.10306993595819555,-0.29008180586838245,-5.234057916105274,2.1316340897542685
dataset/hopper-23.jpeg,1.2303972329236226,-0.020675043292228624,0.0032182833184738434,-0.045572905650626196,0.19675246001229674,0.046398907250705626,-0.5000286046189161,-0.5225488587928386,-0.046080019025922396,-1.6486913855552188,7.1314154595217545
dataset/hopper-24.jpeg,1.2637375138727842,0.02226740775221851,-0.004195388897544358,-0.12644841981940533,0.7295200883370644,0.6827534974172882,0.592539867813785,-0.2540314136231733,-0.09433038497928961,-2.663409061611848,4.711838341529849
dataset/hopper-25.jpeg,1.2850631341925496,0.002631552203193865,-0.0525976444942218,-0.2469409279879821,0.7914063310453663,0.4239368968383054,-0.17091780292193323,-2.2565091528602976,-2.2720368381940097,-2.753737517744062,-0.1961957413256244
dataset/hopper-26.jpeg,1.2385662253638798,-0.1063696227008266,-0.23310484455554825,-0.3157857587454653,0.7881011131576479,0.7707562698572434,-0.9784710187274723,-0.633235528523556,-2.069669828970529,0.367322516082568,0.019922236009740128
dataset/hopper-27.jpeg,1.1425487010663065,-0.12558789608945725,-0.356318109678514,-0.3071430507124155,0.7881699506832411,1.3760176103971866,-0.9397837857008784,0.09250399076510206,-1.1826589186553622,-0.4625199277176816,-0.019018622219378063
dataset/hopper-28.jpeg,1.0612692910662753,-0.09371825208770322,-0.3699334882046211,-0.46605389017639454,0.7365195645096281,1.4772438855880272,-1.2635439254610266,0.9746946815478793,1.4664256799576096,-3.8179847036085337,-1.398141238467055
dataset/hopper-29.jpeg,1.0378502824478613,-0.023862313912773218,-0.32403928220630873,-0.6613241669841733,0.6372334414896479,1.6356502990160398,0.5446860081949907,0.9941458237450876,0.5600790754962646,-1.672031636637447,-3.47101839813884
dataset/hopper-30.jpeg,1.118998643165784,0.05961160488123961,-0.2841687365461478,-0.7002180311313071,0.22903740682864376,1.6636165112217027,1.0242425749542183,0.009653629858268231,-0.15197827105939338,-0.6147068673318045,-5.466930026347518
dataset/hopper-31.jpeg,1.17146089726593,0.09513498691962093,-0.25767147764705267,-0.7435398350827067,-0.12572545764632942,1.5996537894128537,0.23338443166923695,-0.07799825804791682,0.02074380960905106,-0.9625545364021435,-4.238950449336594
dataset/hopper-32.jpeg,1.1540240376069237,0.12133625540967065,-0.1966964197963975,-0.8701752432265335,-0.34549405757000684,1.4953255087689168,-0.6785641074018586,0.42799668842014205,1.138540409902876,-2.1944453839472944,-1.4345987357759336
dataset/hopper-33.jpeg,1.0637005475591363,0.17567414685995025,-0.12017877975249124,-1.0261783341727282,-0.3873702416896481,1.5629549124960147,-1.6508737204065211,0.12465862561275268,0.11722663170923739,-3.0644742142843633,-0.2889886046008961
dataset/hopper-34.jpeg,0.8804005577418068,0.12140584412617049,-0.19863961518153597,-1.3582882119241644,-0.29533180268445763,1.2857017959334722,-2.751510620572197,-0.535622431471072,-1.1548433915020286,-3.996668564421389,1.0966302063313065
dataset/hopper-35.jpeg,1.2486127915400675,-0.0015125848963256291,0.004399359872536989,0.0016900887709952676,0.018590934989986034,0.06776576774404752,-0.22371007599736367,0.06412016641841825,-0.04167672436659096,0.005297417629685269,2.831578825583527
dataset/hopper-36.jpeg,1.2416152714662665,-0.004915836187245468,-0.0057391965070484,-0.0961442224824023,0.5631627928406181,0.9022199989239564,0.6966709875398635,0.01819795934197578,-1.1243584592200537,-0.837748347204482,7.619000042498017
dataset/hopper-37.jpeg,1.2856483093781137,0.03899612324851572,0.0030632402722260027,-0.20139929000997156,0.806606681568934,0.7634053998227008,0.25244589164477554,-0.16958130199197774,-1.1808886805527528,-0.13672446074568317,-0.44389691033532525
dataset/hopper-38.jpeg,1.2698795947533215,-0.078831736217506,-0.19233294754133728,-0.2517017832549407,0.7889541077656812,0.7044149634649127,-0.621373365329331,-0.9940885160490942,-2.191066292589126,-0.061388275783197374,-0.02707049600347611
dataset/hopper-39.jpeg,1.187840979497276,-0.12671703133381254,-0.34336289907380524,-0.23345920872081197,0.788707729911661,0.8776486933241404,-1.2521594231954407,-0.1686061018151924,-1.3349246372396928,0.07169612257360111,-0.009510043274401983
dataset/hopper-40.jpeg,1.115583783894642,-0.12756881296668662,-0.42726987976718156,-0.30277884840857827,0.7872884085714901,1.6327257463903693,-0.9262748943397168,0.48904046922004335,-0.21365434351286303,-1.8159533504785421,-0.041580908903994
dataset/hopper-41.jpeg,1.0260557957386414,-0.07098039091498978,-0.3812124808005412,-0.5312007649282255,0.7459967596949565,1.69258695239129,-0.7985788208623334,0.9665659429826415,-0.13022729264757926,-1.4751750182758436,0.9415587586848584
dataset/hopper-42.jpeg,1.0222967103036575,0.0071876017258295545,-0.3493795542589754,-0.693251595446536,0.6103527696053731,1.751011878327448,0.7690446432042856,0.9723084262517709,0.6850630954874266,-1.650021956583407,-4.8780292171607975
dataset/hopper-43.jpeg,1.1040312831517327,0.07717623174989546,-0.31543958739116923,-0.7335234513030471,0.16493912115078013,2.0194537703752005,0.8805110150934264,1.3002697545419835,0.8700630080543625,-0.01386218755926688,-4.711703902021811
dataset/hopper-44.jpeg,1.138195912604996,0.1086189804095716,-0.29075260695652233,-0.7971583609298548,-0.19368952775256396,1.7918196666202073,-0.012394488274684916,0.6104768069809909,0.7373952327090518,-1.173641798217487,-3.2492934382406973
dataset/hopper-45.jpeg,1.100685104360931,0.14487261019473818,-0.21162805173530796,-0.9576181518049667,-0.3927921995019388,1.6729364823888997,-0.9118562289377751,0.6653716336651532,1.109877503299931,-1.982835955683927,-1.1249797840209694
dataset/hopper-46.jpeg,1.2544905791355867,0.0038874763523273096,0.003193222782060971,0.0016499559585641042,0.010218530469382807,0.06221622564032387,-0.11496959703478223,0.16448384852778097,-0.02592951325588509,0.27537570236513303,1.389894316065872
dataset/hopper-47.jpeg,1.237299949293135,-0.0005891901338862537,-0.0003844919739717428,-0.08532151876533851,0.5149236068282186,0.8460332722757861,0.5423226136337979,0.29025256591839516,-0.5892439571591628,-1.2148281078694867,8.551982988175617
dataset/hopper-48.jpeg,1.285380512489146,0.037050029660903795,-0.03454191032186649,-0.14198535145763144,0.8101876683953622,0.9081201504015814,0.35219031036362913,1.1228030146930519,0.0758360288921716,0.17122309345757059,-0.7940968464972628
dataset/hopper-49.jpeg,1.2765049613019526,-0.07394131916417697,-0.1873559713791555,-0.2696743688127634,0.786451752455493,0.7258660805810568,-0.5361802491570906,-0.9452493344901162,-2.1397520608595904,-0.22604506384902656,0.027036912018573188
dataset/hopper-50.jpeg,1.2004761599667713,-0.1215130123288164,-0.3427774674498122,-0.25658013225064497,0.7885376993996723,0.8194469778227945,-1.3544464260312352,-0.07422889107291233,-1.4015842067415862,0.2819923717790648,0.003733318417596793
dataset/hopper-51.jpeg,1.1047905782563967,-0.1113328305678601,-0.41327990084939537,-0.31451798334630887,0.7864418882847896,1.5891924877810433,-0.9875825343852811,0.3029978229005371,-0.3483993592438541,-1.969799711178129,-0.22372666304009747
dataset/hopper-52.jpeg,1.0256739065174336,-0.05750491124373635,-0.36970436191398937,-0.543658268127753,0.7318533541534118,1.6356420557681823,-0.38167458523429937,0.9542794345131063,0.23758774928484916,-1.9586224212226653,-0.45068468335436906
dataset/hopper-53.jpeg,1.0602127215621435,0.019870038171422272,-0.3280305729109167,-0.6831321238252791,0.4735100720286138,1.8536900081359047,1.1535505293038415,0.9352094652339786,0.2829937505387145,-0.3266264909108379,-5.8172564115111385
dataset/hopper-54.jpeg,1.140501946975493,0.0855483647507669,-0.2965102652041495,-0.705679994737252,0.05420755430529285,1.6823114275743685,0.6610850942559081,-0.1936013239341583,-0.2811217309076665,-0.8671743032704969,-5.375516444882775
dataset/hopper-55.jpeg,1.1590018350242794,0.11367890364089187,-0.2614755777678731,-0.7921256808354238,-0.26691847425079257,1.6078878962104322,-0.20133530877902642,0.33664406498748245,0.8049601790818048,-1.7332967145243818,-3.6190294785011963
dataset/hopper-56.jpeg,1.1056275225426604,0.15534813049681256,-0.17265431024105674,-0.9616246327783363,-0.4188366680489631,1.58950706612419,-1.0877264428265327,0.8391055638922463,1.426084566603635,-2.107929148948447,-1.3661180425051012
dataset/hopper-57.jpeg,1.2503298402413574,0.0031598173846434513,0.0007894733800431305,0.006393755912820808,0.024809343307786388,0.13208556329426532,-0.2272904600334448,0.41277422178501294,0.07704095846502411,0.5172541529734438,2.752615439812005
dataset/hopper-58.jpeg,1.2442854558473417,0.008438044658920132,-0.012687980499539711,-0.07160301047736527,0.5871927031521704,0.9368774545581571,0.7276564169853006,-0.37042270600865457,-1.9264607177297481,-0.33003708112057417,7.702744531356079
dataset/hopper-59.jpeg,1.292389493580453,0.035153626748275435,0.006105423968366145,-0.24020839562148885,0.8048064995924051,0.5108946111470067,0.2778868656507654,-1.595501712952443,-1.651172160466257,-2.3850404100952782,-0.4935056792536707
dataset/hopper-60.jpeg,1.2803839743512688,-0.07829644099456883,-0.1641079595692549,-0.33082837653395064,0.7892147451536595,0.7553944104924973,-0.5532921339466093,-0.9375980427933165,-2.3429820790927267,0.3015008821578886,-0.019922826616055107
dataset/hopper-61.jpeg,1.2029673989797804,-0.12450677432076972,-0.32209709087384064,-0.2989588224956257,0.7887772404521016,0.8278496676671077,-1.3696348406618881,-0.04669525946893879,-1.3987177175298307,0.4773590280394543,-0.0033699189961535884
dataset/hopper-62.jpeg,1.1014984176185028,-0.10641624792406634,-0.38376315445819775,-0.3506920616427025,0.7840810272501864,1.5887226647209016,-1.0264981090420786,0.32462683804424214,-0.2731102934680224,-2.064096364900883,-0.5083354082468547
dataset/hopper-63.jpeg,1.030413327408569,-0.05147277395238349,-0.3388523176690722,-0.5788800201714691,0.7171675986367285,1.5935225002968156,-0.14777794526824473,0.9097699487736506,0.3947463810935192,-2.188444078436104,-1.049692083314649
dataset/hopper-64.jpeg,1.0814291061755925,0.028836384193698654,-0.2979071623966071,-0.6894153278580726,0.4145915335065719,1.9158938937930121,1.1876795760169603,1.6158745224377833,0.8929134741762464,0.07111256488927556,-5.4332661435264535
dataset/hopper-65.jpeg,1.158447294467198,0.08784299111142072,-0.2675393703240049,-0.7140487227479204,0.010745021139510409,1.740778804122909,0.5822524942907301,0.7439113914862042,0.6478893720829892,-0.6842978370683419,-4.011719662426785
dataset/hopper-66.jpeg,1.1701683216059766,0.11436939651750817,-0.22864393303762576,-0.8094787866015086,-0.2911323146090157,1.5505163489354183,-0.31489614575286523,0.4884658872956757,1.0213201978241233,-1.9405724155499326,-2.3553528525642813
dataset/hopper-67.jpeg,1.109871929104726,0.159419653143355,-0.13684555959042408,-0.9787595456927366,-0.41796761382427067,1.5614778498305906,-1.1979391798628625,0.8736159234640803,1.3178634446982453,-2.0381483415790465,0.029513164981619544
dataset/hopper-68.jpeg,1.2413411820593654,-0.006081738572952612,0.002093027345280258,-0.01599264812130751,0.08567154325397286,-0.13385234717250571,-0.4138383891042363,-0.964039463755755,0.019179048686909735,-2.3984958823199243,5.630353611336673
dataset/hopper-69.jpeg,1.251359284719326,0.00925687488347832,-0.01303833064123824,-0.10391844006036018,0.6513977263290064,0.9780251690776547,0.7110650689468072,1.440296801078702,0.7850281539418007,-1.0286508368799379,5.223687857657495
dataset/hopper-70.jpeg,1.2849400243077653,0.030361563788562924,-0.021038890814599552,-0.2118212451900289,0.8017525297433015,0.6786893499151999,0.065577027866622,-1.1266372128792892,-2.179438285881688,-0.36652731606358846,-0.4092686587725364
dataset/hopper-71.jpeg,1.254162787815191,-0.09490465297937282,-0.22949348996628996,-0.25444516208308243,0.788823955799172,0.7263032435537219,-0.8010277075985314,-0.8304037060307122,-2.046269062120919,0.02070812634048156,-0.010411874890808305
dataset/hopper-72.jpeg,1.1669300606001687,-0.1321893417151176,-0.36848912631198033,-0.2409887560825613,0.7884408480385092,1.144409919476449,-0.9460956164173323,-0.5373821175868413,-1.6605254867615298,-0.495135303869307,-0.012716891341909412
dataset/hopper-73.jpeg,1.0966350193648902,-0.11756796395552753,-0.42685666480659634,-0.3430406474333884,0.7810790612743689,1.6091793910620533,-1.0830966564885638,0.6003231367321996,0.14312697650295708,-2.1859627548974507,-0.7548468398518148
dataset/hopper-74.jpeg,1.0165782140909294,-0.05262758164057684,-0.38127017179547196,-0.5610249444672407,0.7458323303510699,1.6623027073161982,-0.3890755199233302,1.0198712459216541,0.14223917126665664,-1.7736166391371662,-0.2849434565656097
dataset/hopper-75.jpeg,1.0481291496708836,0.02490017411652866,-0.33938753085593903,-0.7040759998006063,0.48268873834612885,1.8846552279995097,1.1164164770110216,0.8709809474694752,0.2763947474414741,-0.4480468720423881,-5.927210062660819
dataset/hopper-76.jpeg,1.1246681892531907,0.08582948067989381,-0.3117180802361933,-0.731582359697491,0.05819574483538589,1.7462788427241203,0.6117282930556561,-0.1369203107581778,-0.25638421810909473,-0.8413762425505354,-5.33500358276161
dataset/hopper-77.jpeg,1.1393404112386747,0.11713555781771763,-0.27516227921385383,-0.8175910701753893,-0.2645765623067437,1.6588677664521316,-0.2490367927804018,0.3573712447525746,0.8166944232137129,-1.750126872191764,-3.666874072347416
dataset/hopper-78.jpeg,1.082148415981026,0.16061200405354054,-0.18670693482138911,-0.9867333822087536,-0.41678550521856894,1.6745145425327141,-1.1260136207065394,0.9867671393255883,1.4756842627170674,-1.9470043350160107,-1.3842960101480435
dataset/hopper-79.jpeg,1.2463201594647628,-0.005726205854623983,0.003255623207972191,-0.0006862401442509845,0.052261035743213044,-0.03969990182349302,-0.31950651463826135,-0.4592775493283119,-2.846324827440825e-05,-1.2355750246838075,4.282357994196025
dataset/hopper-80.jpeg,1.248136385518789,-0.00411651025807469,-0.012678535499774225,-0.09822418564250329,0.6216464830631792,1.0207906810499272,0.7611375001701538,0.7143721292965779,-0.7851822343240324,0.03741713011783371,6.146603363780497
dataset/hopper-81.jpeg,1.2887214827419258,0.035419105087037314,-0.009326785881782776,-0.19170345770906527,0.8020451007836175,0.7380747778302243,0.17461930054760613,-0.3447872980669006,-1.3850426781285794,-0.10058935109965528,-0.4073318310673402
dataset/hopper-82.jpeg,1.266601057070674,-0.08758084926773914,-0.21092404145380106,-0.23872062530682533,0.788706818543006,0.6856711063443144,-0.7040213669913268,-1.1749789822165768,-2.458374522026582,0.08040612984671561,-0.009175879025937047
dataset/hopper-83.jpeg,1.182032493186503,-0.13036792827144242,-0.35547261588842877,-0.21999068362916588,0.7886027156798089,1.027832323794335,-1.0413522439407723,-0.3303425729442491,-1.5641924783414523,-0.027188040947906757,-0.01395627570659205
dataset/hopper-84.jpeg,1.1153469660744924,-0.1282147561899926,-0.4346169377698821,-0.2983782253379376,0.7872239689997272,1.6303496188506834,-0.9459305780853351,0.5115572159425092,-0.13930725137753988,-1.8884465121925524,-0.04131009300498029
dataset/hopper-85.jpeg,1.0232369006070088,-0.0707297784434706,-0.38788078398013975,-0.5267971109070744,0.7515177527528806,1.713262560793895,-0.8395307471250822,1.0291325824953512,-0.1605262015413646,-1.3332530788859842,1.0448631467259284
dataset/hopper-86.jpeg,1.0170731626295615,0.008510727934101011,-0.3555776771590937,-0.6916748416186395,0.6215858859787503,1.7540332341299523,0.7450592444756357,0.9799608917528301,0.7171129037129019,-1.7622556854055462,-4.825204612267792
dataset/hopper-87.jpeg,1.0987929248806052,0.07816632306119944,-0.32145371110949816,-0.7357909801175678,0.17292439203725773,2.03779757008659,0.8907194336895289,1.291761894826656,0.8621875216775458,-0.023767011871763527,-4.786339647580549
dataset/hopper-88.jpeg,1.133818729771078,0.10979559139744982,-0.2969590259770007,-0.7991023720794608,-0.190410610620514,1.8107409254125701,-0.001231333953923927,0.6080030529656698,0.7305885359372046,-1.1681979990614513,-3.3158215770796207
dataset/hopper-89.jpeg,1.0972055624637893,0.14552036397133442,-0.2180857623171926,-0.9602158800647748,-0.3944661422197132,1.674925859709529,-0.9070570412467641,0.6369396085498887,1.123255398728686,-2.080069991831992,-1.073140922034179
dataset/hopper-90.jpeg,1.2533543559505114,0.0029932331459037523,0.0007895901327172117,0.0020280188953561073,0.0034719760748891863,0.10774742437551439,-0.11809070427319561,0.36307142688583044,0.016425811127529624,0.626833389117782,1.372856947174578
dataset/hopper-91.jpeg,1.2368028373297115,0.004062461674609496,-0.0009955954375241661,-0.0773198045932361,0.5151961224862256,0.8527982257318796,0.5712982662731635,0.1662557899243621,-0.708841464699846,-1.3073957992074674,8.76110079790778
dataset/hopper-92.jpeg,1.2870800358714536,0.04446035809014747,-0.0208163451755324,-0.1584209588453343,0.8091684158687966,0.8732946869557101,0.37290406525010067,1.2875033914533913,0.7592654474448328,-0.7689280907871183,-0.5894362094611544
dataset/hopper-93.jpeg,1.2799939435381995,-0.06573325364861622,-0.15487630567847122,-0.32185108585290917,0.776160156480973,0.7677008258805575,-0.5188327250436024,-0.8361920566497838,-2.0909944295457574,-0.13132570782607603,0.7830819527261197
dataset/hopper-94.jpeg,1.2059328902191822,-0.11705548020557481,-0.3168426108606596,-0.30838680775219124,0.791080806168088,0.8210351495955192,-1.3300035445354164,-0.20934885507286718,-1.5507092570048082,0.22567828154540806,-0.0885381537512048
dataset/hopper-95.jpeg,1.0970532399531918,-0.0952452556704519,-0.37712430313220313,-0.35356894699271635,0.7843207585917493,1.527772061400968,-1.0973077650820195,0.2850491025414292,-0.29797935677054815,-2.038686094324769,-0.5784230075456434
dataset/hopper-96.jpeg,1.0303273807132511,-0.04288825901160227,-0.3341387192370919,-0.5785051540538569,0.7115461753037967,1.5423608135253135,-0.01777138592759215,0.8164371896405457,0.430722258450507,-2.312745167488739,-1.421141016229536
dataset/hopper-97.jpeg,1.0906886476342612,0.03767643689927189,-0.2936800855178061,-0.6739669549815492,0.38412060203391324,1.6579118218155486,1.2200152811776428,0.16574813600381172,-0.18005468192226703,-0.5937764429326232,-5.814232757350835
dataset/hopper-98.jpeg,1.1666390429892894,0.09338161987537603,-0.2608768719591427,-0.7015818077708236,-0.011806714881697739,1.5650525526817562,0.5598812044772742,-0.24759923442730886,-0.22039221233987794,-0.9469902643207881,-5.05786460561036
dataset/hopper-99.jpeg,1.1763866966425847,0.11521880733391131,-0.21982440622333974,-0.8030585486768651,-0.30039246434538786,1.471258388085448,-0.3227932222514011,0.22507404380560503,0.8589992537752793,-1.9918965747651836,-3.0192534443267935
dataset/hopper-100.jpeg,1.114637021723605,0.16037045281768741,-0.12781935704109712,-0.9662688987872277,-0.4109116805797944,1.533228198915572,-1.222550716707471,0.7018989620083261,1.0434373505526582,-1.8758658831897501,0.5532090703342241
dataset/hopper-101.jpeg,1.2499721312714585,0.002364442834988114,0.0014571683508852688,0.004288271044252226,0.05029007013231346,0.03468596447337285,-0.3228945848094972,-0.12107527099022639,0.052034117398654336,-0.6173493216090522,4.224373424957693
dataset/hopper-102.jpeg,1.2497157563434294,0.004639110415554573,-0.024405594850033917,-0.07782326246935126,0.6488894548071633,1.1016516830560104,0.7829587782775868,0.4649701550008964,-1.5221678132738783,0.5787052204573062,6.6168415805166205
dataset/hopper-103.jpeg,1.2950585921939453,0.016818697779906678,-0.010051490754602564,-0.26276066307071944,0.799120487385722,0.45950589008950415,0.1905687091845441,-2.1976193188706343,-2.28356792635406,-2.566823598978217,-0.4050239303651204
dataset/hopper-104.jpeg,1.2776276634219044,-0.08438339637796342,-0.18052754792464065,-0.330120952234902,0.7889097739237391,0.759857159684892,-0.6269950388512991,-0.9404157836212348,-2.355160709459845,0.2726411446480766,-0.006386502995918246
dataset/hopper-105.jpeg,1.1946296800406304,-0.12385855209947963,-0.33168286460175206,-0.30001963053868774,0.7887313664116122,0.8275809554734347,-1.4398469928161894,0.03080746315796911,-1.2421500830176964,0.30844865179432474,-0.0025557853606444094
dataset/hopper-106.jpeg,1.0921762355501679,-0.10022656836283228,-0.3812987221024656,-0.3692556387083455,0.7781878236719342,1.5701482671175946,-1.08492863570086,0.34832950556558806,-0.04936122775108964,-2.364085892876611,-0.9822359000158001
dataset/hopper-107.jpeg,1.0281326183630568,-0.041852485145407736,-0.3342119525984336,-0.5951982016992197,0.7120971609029135,1.577715568138934,0.0018006550454247455,0.8626233512997239,0.40787341670011756,-2.2462051010684108,-1.4290785666690635
dataset/hopper-108.jpeg,1.088266714145804,0.03801502326695604,-0.29437875741268654,-0.691870737900442,0.37841210316153734,1.6958999220061448,1.1967543513731673,0.15729312378488175,-0.19943151289419903,-0.5764282111282414,-5.857142671848062
dataset/hopper-109.jpeg,1.1612658302933687,0.09161016262826141,-0.2646474994590783,-0.7214026399871754,-0.019242143927445263,1.6160775207881035,0.5164644659284454,-0.15350189139412448,-0.16432388954159752,-0.9243115931527102,-5.023352476664934
dataset/hopper-110.jpeg,1.1674437295946998,0.1173296112856526,-0.22200762691918352,-0.823286825581047,-0.3081592538596339,1.502322232810487,-0.3706209104073086,0.25767110049053155,0.8939085629302947,-2.057592692151711,-3.0205773223536028
dataset/hopper-111.jpeg,1.1018488773603536,0.1649106502381751,-0.12831219254647433,-0.9905483153745548,-0.41930630439108457,1.56100276889957,-1.2714425584516145,0.7037961345625858,1.0262670122073854,-1.9222033571232262,0.5343155711247742
dataset/hopper-112.jpeg,1.237999665111283,0.002809493558458143,0.003421029078287154,-0.006272141788797167,0.08588883627884701,-0.07330600176889501,-0.4217167701790482,-0.7130350377703897,-0.001086002102355857,-1.8414299503140323,5.61141558104198
dataset/hopper-113.jpeg,1.2525327243223934,0.017519633387112023,-0.020911347800925528,-0.0837809383416736,0.6409891776325097,1.011720671837956,0.6898528781801166,1.4769774130413527,0.6001834217138102,-0.646056646889301,5.170261824963723
dataset/hopper-114.jpeg,1.2853727334286487,0.030897869755318524,-0.04747292616009576,-0.18879243443871016,0.7974828971423943,0.5700389209291004,0.05321162233355685,-1.0770591801302611,-1.1903815658183656,-2.31365571560946,-0.9748458456956236
dataset/hopper-115.jpeg,1.2522904531178978,-0.09237801437024971,-0.21968905390916899,-0.3132107494355503,0.7867096792988396,0.7632879961548076,-0.8228225152409698,-0.8301739610741763,-2.195025686756031,0.049802801429928475,0.05537737350973959
dataset/hopper-116.jpeg,1.1548607147599654,-0.11393464459249474,-0.3488093610416155,-0.2989718665575657,0.788399262060337,0.9818420493497652,-1.4062538213500555,0.293667877968169,-0.8714765835640343,-0.10379115209633458,-0.0081465968735051
